tweet,sentiment
"dać znać , kiedyś wejść zwykły Polka / Polak spotkanie przedstawiciel PiS . chętnie zadać pytanie drożyzna PiS .",neutral
"i PiS przejaść pięniądz handel emisj bieżący potrzeba wbrew zasada UE płakać , zły unia na …",negative
"to prawda , modlić być JP2 nikt przyjść głowa , 18 rok wykorzystywać politycznie PiS",negative
marksiści PiS ! Nawrócicie się ?,negative
krytyka pis dobry biznes,positive
chęć pokonania PiS nikt patriot czynić . Putin chcieć zmienić rząd,negative
nie PiS,neutral
"po pierwszy , mówić prawica . prawic fiński rozumieć zachodni myśl polityczny blisko KO PIS . PIS według . Fin troglodycia pasować ulał jeden koszyk putinowski partia JEDNA ROSJA , SOLIDARNA ROSJA PANA "" 0 "" CZY KONFEDEROSJA mENTZENA i BOSAKA .",negative
elity przestać odczuwać wyjątkowy . Chcą odebrać da . zresetować system nowy urządzić . być obecny auto wczasy zagraniczny nasz ostatni życie ? Apeluję . Głosujmy PiS . tylko postawić Berlinowi!#KawaNaŁawa,neutral
"korupcja , nepotyzm , złodziejstwo , inflacja , długi , drożyzna program PiS skrót",negative
"po plakat papież barwa PiS , Jarosław Kaczyński widzieć Jan Paweł II pontyfikat , obecnie robić cyrk pamięć papieżu , przestańcie tańczyć trumnie papież",neutral
"przecież nikt zakłamać banksterze podpisać być Fitfor55 . 2 rok mogłeś niedopuścić , kiełbasa wyborczy sprzedajeć walczyć ? to chyba przekaz betonowy elektorat PiS , myślący nabrać kłamco . nos czas wydłużać",negative
PiS dbać Polak . . . za pieniądz .,neutral
pRZECIERZ ELBLAG to BASTION PLATFUSOWY jak gDAŃSK WARSZAWA POZNAŃ LÒDZ TAM PIS nie mOŻE INWESTOWAĆ LUDZIE z TYCH mIEISCOWOSCI SA SKAZANI na NICOSC w IMIĘ SEKTY PLATFUS PL,neutral
""" PiS liczyć wysoki ocena rząd rok 2015 - 2022 — wynikać sondaż SW Research "" Rzeczpospolita "" . Szkolny "" jedynka "" "" dwójka "" wystawiać władza 50 procent . badany """,neutral
być połowa wyborca PiS,neutral
działacz pis maj zniżka pkp ? przywieźć rodzina pociąg luksus .,positive
"dramatyczny scenariusz mieć . Antypolską opozycja . zawsze słyszeć być Polak lubić kłócić siebie , atakować jednoczyć . tymczasem opozycja UE głosować przeciwko Polska Polak , jedyny potraficie mówić "" odsunąć PiS władza "" .",negative
Towarzysze PiS chcieć zapisać papież KC PiS ! !,neutral
jedno pewny - TVN 24 wywalczyć TVN koncesja . a okazja dostać nagroda gazeta polski - spin doctor kampania wyborczy PIS . Sakiewicz turlać śmiech A warunki turlać .,neutral
"mega faryzejski powoływać Świętość JPII kłamca , złodziej oszust PiS !",negative
"wcale zdziwić . jak robić polityka śmierć konkretny osoba ( tak PiS ) , co zdjęcie pociąg ?",negative
"sondaż Social Changes portal wPolityka : PiS - 37 % ( +1 ) KO - 30 % ( b.z . ) Lewica - 9 % ( b.z . ) konfederacja - 8 % ( b.z . ) PL2050 - 7 % ( -1 ) PSL - 5 % ( b.z . ) Kukiz15 - 2 % ( b.z . ) porozumienie / AgroUnia - 0 % ( b.z . ) inny partia - 2 % , deklarowany frekwencja 63 % .",neutral
PIS teraźniejszość skupiać przeszłość .,neutral
uWAGA PIS PO CICHU CHCĄ WYPROWADZIĆ POLSKĘ z UNI OKRADLI POLSKĘ nie mAJA PIENIĘDZY OKRADAJĄ SUWERENA BĘDZIE BIEDNIE DROGO pis - REŻIM + KATOTALIBAN BĘDĄ DRUGIE WĘGRY BĘDZIEMY UBEZWŁASNOWOLNIENI ZA mISJE RYŻU POLAKU CHYBA nie CHCESZ BYĆ TRAKTOWANY jak POSPULSTWO JEBAC pis,negative
JPII równy kremówka . do PiS sprowadzić on imię . . .,negative
Wycinacie ? jak mafia PO chcieć ruszyć las podnieśliście larum .. słusznie … . dlaczego wiec milczyt mafia PiS wyrzynać hektar dobro narodowy ? ? ? zapłacić rak górnika ? tak chwila zapłacić roślink ? ? ?,negative
oj Tomuś niepykło wyborca PiS czerpać info źrudło,neutral
program PiS wybory jesień 2023 . jeb * * Tusk 7 rok dać być 500 +,neutral
"podział głęboki PiS . Szczepienia , wojna Ukrainie , bartosiaki , sykulski i tak dalej . naród nerwowy sfrustrować . Wszystkim sterować media polityk .",negative
wspieracz pis przeprowadzić w - wy - zmieniać optyke pisowcem ogół być . . .,neutral
polityk # PiS jutro ( 02 . 04 ) media : 09:06 - -,neutral
no wiedzieć krzywda robić ? prawdopodobnie głosować PiS .,neutral
"Ludzi , koniec zrozumieć , PiS grać więcej . kwestia TVN Onet kolejny odsłon materiał . . . to być by prawdziwy problem .",negative
"kto stać dom JK ? kto robić scena trumna , przebierać brzoza , dewastować biuro PiS grozić co dać ? …",negative
to kolejny narodowy głupota PiS ! !,negative
Elektorat platforma polityk platforma wierzyć inflacja Europa winny PiS ! ! ! ! JASNOGRÓD TURBO NOWOCZESNY ! !,negative
taki Polska Ład zafundować PiS suweren .,negative
"myślących Polak , początek mówić , polityk sympatyk partia PIS nazywać ruski agentami onuc …",neutral
"17 rok kompletny zapomnienie Jan Pawle II . i nagle wzmożenie ! Kaczyński zdecydować , PiS pójść wybory z …",neutral
"zapraszać dyskusja ( kawa ława ) tak tępych idiot ( to najdelikatniejszy określenie ) rozmówca Schreiber , świadczyć PiS skupisko skrajny idiot . czy znaczyć program PiS wyznacznik , równanie naczelny błazn RP Kowalski ?",negative
"albo PiS przygotować pożywka . . . nie pierwszy prowokacja przypomnieć "" atak "" pilnie strzeżić siedziba nowogrodzki Ogłoszono winny "" Tusk "" , zaatakować , słychać . . .",neutral
"parę zdanie prawda PiS obrażać papież Polak , robić polityczny kukiełka . PiS gardzić polski rolnika oszukować . Kaczyński bać Polak ukrywać on . PiS Polak jeść robak przeznaczać milion złoty . # piStoZŁO",negative
"WELCOME IN GUANTANAMO ... PIS , SOLIDARNA POLSKA , KACZYŃSKI , mORAWIECKI DUDA . NIEDZIELSKI , SZYDŁO , GLAPIŃSKI , OBAJTEK , Mariusz Kamiński , Mariusz Błaszczak , Antoni Macierewicz i RESZTA",negative
Frau żopa .,negative
Borys należeć Pis,neutral
"Basiu , dziękować ty to , widzieć zagrożenie PiS . nie sądzić być , kiedy być Ty zgodzę . a prosze … niespodzianka",neutral
"raz mówić , super armia , drugi , musieć kupować sprzęt armia niedozbrojona . i przekaz PiS każdy temat .",negative
"wy reszta banda oprocz jeden ugrupowanie wpychać Polak obcy wojna . wy chcecie pokój , chcecie wojna ! ! Wycieranie gęby Ojcem Świetym Himalaje hipokryzja . pisowski obłudny świnia",negative
"arogancja PiS , przyboczny kundelek postać pozostały sfora ujadający wściekle piesków suczka osiągnąć szczyt . jeśli komuś państwo odpowiadać , utożsamiać …",negative
"kużwa . w Niemcy energia 200 % , gaz 150 % , cukier 300 % , masło 300 % , chleb 250 % , mąka 300 % , mieso 250 % etc . nie wiedzieć być , Niemcy rządzić PIS ! !",negative
"przygotowanie spotkanie trwać pełny para ! Liczę państwo obecność do zobaczyć g . 16:00 , ulica . Sude …",positive
"milion pięćset sto dziewięćset pierwszy afera PiS . ten raz drobny 30 milion platforma streamingowy , metr …",neutral
""" dla swój dziecko zrobić wszystko ! Wypruję żyła , usta odejmę , mieć "" . no wierzyć , dlac …",negative
prosić ty ratować PiS konfederacja . Amen .,neutral
Koszmarnie głupi wyborca PiS .,negative
reklamować TT bojąc jednocześnie dyskusja . nie odpowiadać pytanie . to pan wrzucać rzewny banał oderwany rzeczywistość . PiS konserwatyście wariant nacjonalistyczny - religijny reżim . chcieć pan podyskutować strach oblecieć ?,negative
"a drugi sala znaleźć chwila "" zapełnieć "" pierwszy . taki rzecz PIS",neutral
"pomnika powinien zostać zlikwidować wzgląd wyrzeźbiić on , PiS robić prowokacja dewastować pomnik swój propaganda",negative
"od czas PZPR władza lewicowy partia , PiS .",neutral
waloryzacja 500 + ( PO ) ZA ( Lewica ) ZA Kamiński ( PSL ) ZA ( PiS ) nie WIE PRZECIW,neutral
"wszystko ten , "" konserwatywny wyborca "" pojecia , głosować komunizujaca pis .",negative
"czy rozumieć narracja "" okradać Polak "" działać . trochę kreatywność ślepo powtarzacie robić PiS 2015 , czas działać . ale wiedzieć , móc podpowiedzieć : Więcej czad ! ! !",negative
Konfe lansować kapitał wallstret Balcerowicz media rzydowski pis .,negative
PiS musiałby najpierw sam oczyścić postpezetpeerowski aparatczyk . Pełno partia .,negative
"a zgoda kłamstwo , manipulacja , oszustwo złodziejstwo PiS ?",negative
"Najśmieszniejsze to , że papież surowy krytyk rozwod , pan Schraiber przeprosić papież łamać nauka , a pouczać inny . to obrazek PiS dostosowywać norma moralny siebie . rozwód grzech , gwiazdka , dotyczyć członek pis",negative
"to prawda . bez dwa zdanie . ale istnieć szansa , PiS przegrzać temat 6 miesiąc kampania człowiek prosty mieć dość .",negative
"debil I skończoć , to PiS zarabiać Amerykanin zapłacić swój droga , ale zboże durniu rynek swój ilość zbijać cena polski zboże , dokładnie samo rynek praca pacać Pacanowy ! !",negative
"kilka członek zorganizować grupa przestępczy pis potwierdzić autentyczność "" mail dupa """,neutral
"również patrzyć przerażenie to , PL2050 wyłącznie jeden wróg n …",negative
ten konstytucja mówić wyraźnie ścierwa reprezentuć Polska Bruksela powinien Ukarać ale PiS przykościelni dupa zbity - kościół platforma rządzić Sbeków . . .,negative
"Żadnych migrant Polska wpuścić , kopalńa zamknąć , partia Pis zgodzić . . .",negative
"# Odra czysty cicho # PIS wyhodować cichy nowy odmiana ryba , „ karp Odrzański ” . Doceńmy to ! Żyje gnojówka , szybko rosnąć kolczykować . obecnie Nowogrodzka trwać spór koszerność .",neutral
czy wymyślić głupszy marsz 18 rocznica śmierć ? wybory PiS przegra głos młody znak .,negative
""" PiS kradnieć miliard "" wpływa VAT 2015 : 123,1 miliard Wpływy VAT 2023 : 286 miliard",negative
"to źle świad . nasz społeczenie . 70 % pop . pochodzić człowiek podst . wyksztać . Gr . łatwy manipulacja . po istnieć kurwizja , Wspier . kk . duży część aparat pis żyć koszt społ . skarb . państć . część cwaniak czerpać źródło # pistoBieda",negative
PANI TEN PRZEKAZ rozumieć kierować głownie PIS TVP,negative
"ja też . być stan powiedzmy zrozumieć powód głosować PiS , PO , lewica Konfę . ale 2050 ? nie zaproponować oprócz łza przewodniczący gadania totalny kocopoł .",negative
"być pięknie ! cóż , widzieć emeryt bić skrawk mięso wyprzedaż . serce rosnąć jaki czas dożyć być . Wiwat PiS . Wiwat wielki Wolska !",positive
"nie mówić , TVN salon dziennikarski salon wejść kreatura PiS gumiakach ociekających gnojówka powoli przeobrażać obora …",negative
"lustrzyk odpłynąć . kanalia Kurwizja , śmie mówić czyimś zakłamanie . powiedzieć Wy drodzy szczerze , PiS TVP , właściwie człowiek , taki wózkowy , Pereira , etc doprowadzać rozpacz . Żal mój rodzic , walczyć wolny Polska !",negative
"dzieciaka szkoła mój syn robić jajo 21:37 . na telefon - beka - sygnał "" Barki "" fragment msza . a dopiero szósty klasa podstawówka . . . do doprowadzić PiS . desakralizacja JPII uczynić historyczny postać mem .",neutral
przed PiS - m ? przyłączyć modlitwa,neutral
"drogi paliwo , wysoki czynsz , wysoki rata kredyt , wysoki cena gaz prąd , wysoki cena produkt żywnościowy , owoc warzywo droższe sero mięso , wysoki cena usługa daleko koniec widać . za odpowiadać PiS . Żadne kremówka zmienić .",negative
"czyli idąc PiS = PO ? szok , uważać , obrzydliwy polityka PiS , taki śmieci wy …",negative
"pan rzecznik , czyj koszt działacz PiS jechać Wadowice koncert , swój ?",neutral
"podział Polak zasługa PiS . tzw . dobry gorszy sort , wasz pomysł . teraz kolejny udowadniacie , jesteście wyłącznie propagandyste , wykorzystywać papież cel polityczny .",negative
pierwszy 30 minuta . kawa Ławę 7 rocznica 500 plus . Brawo propagandzista PiS - Piasecki .,positive
od zdanie zwolennik KO na temat . Hołownia liczyć konserwatywny wyborca PiS wpływać wybory ? co szpagat ?,neutral
"PIS SAM się ZAORAŁ ! ! ! jak POLAKOM PRZYJDZIE PŁACIĆ PODATEK OD AUT SPALINOWYCH , to PRZESTANĄ GŁOSOWAĆ na PIS!!!WTEDY na PIS BĘDZIE GŁOSOWAŁA TYLKO PATOLOGIA BEZROBOTNA BEZ AUT ! ! !",negative
"... pokazywać chrześcijański oblicze wywołuć burda , atakuć policja , wzór patriotyzm PiS Czarnk",negative
mimo rozny zarzutow wobec s.p . JPII czlowiek niewatpliwie przysluzyl zdobyć wolnosci powrót strefe za . cywilizacja paktow polityczny . Jestesmy UE NATO . PIS odebrac wiec pozujcie przyjaciol papieza Wojtyly .,neutral
"ten niewypał kasować gruby forsa rok , w dodatek latać samolot Gdańsk pieniądz wyprowadzać pies spacerek , tragedia demokracja , Anty PIS dostawać stołek kawał tort finanse publiczny .",negative
"pod warunek , ubezpieczyciel PIS , fundament dom wyburzyć .",neutral
"w większość kieszeni wyborca . dla Tusk poparcie , bo chcieć daleko kraść . PiS stworzyć bieda drożyzna luksus życie skończyć .",negative
"# StopNekromarszomJPII PiS śmierć człowiek Smoleńsk tragedia maszerować stołek sejm trumnie JPII jednocześnie depczeć krzywda dziecko gwałconych pedofilia , zdobyć władza . taki podłość trudno szukać świat . nigdy dotąd JPII 2 IV !",negative
"TVN waloryzacja 500 + , doba rekordowy inflacja zadłużenie , potem zdziwienie , konfederacja PiS rosnąć",neutral
"Zdaje się , pis rzecz znaleźć zupełnie nowy zastosowanie . Np . sądziłem , barwa narodowy wyraz poprzeć pis . i pis .",neutral
"zastanawiać projekt kosztować zarobić , Polska PIS normalka .",negative
"a wejść las ? ! skoro Lasy państwowy władza SP , ramy prześcigać PiS nasz kasa móc by dawać palm - koniec Niedziela Palmowy",negative
mój zdanie ( nie JPII ) główny powód wzrost notowań PiS spadek opozycja .,neutral
"jaki interes TVN24 ukrywać prawda temat dziać LP lasa Polska ? co przywołać Ciebie tytuł - płacić , wymagać . Czytałeś ? to Amerykanin ponownie Pa !",negative
móc przeszkadzać niedziela palmowy ? PiS monopol n …,neutral
"a móc by upamiętniać , wiedzieć . . . Uchwalenie nasz konstytucja , 26 . rocznica . ale słychać . widocznie kremówka dobry wizerunkowo PiS .",negative
"to wchłonąć , wyborca rozumieć ! przez wy pis wygrać !",positive
mentzen popieral # lockdown chwalić # pis # szumowski # konfederacja # nowanadziej # populizm konfederacja # oddamywampolskę # kawanalawe # wolnosciowiec # woronicza17 # inflacja # wieszwiecej # 100ustaw # 5mentzeni # wlaczprawde # ruchnarodowa # sniadanierymanowski,negative
"Polak źle oceniać rząd PiS , jednocześnie PiS dużo sondaża wyborczy . Wytłumaczenie ? dla wyborca PiS rząd wciąż zbyt chujowy . nie spełniać oczekiwanie .",negative
Marsz mafia PiS,negative
"jeśli kradć być , mieć źle . jeśli uczciwie pracować niewiele ten …",neutral
wino matka koleś 3 raz próbować zabić ! a matka czas walczyć PiS liczyć,negative
"Sugerujesz , przewidzieć zatrucie PiS śmierć Odra ? tylko prąd , sól sól rtęci !",negative
unia dawać prawo Polakom wiedza gospodarka leśny . PiS odebrać prawo,negative
"# Kawanaławę | Zawisza 500 plus : jeśli chodzić czynnik demograficzny , PiS polegć cały linia . Oglądaj TVN24 GO :",neutral
nikt pięknie laicyzować Polska PiS :) Dzię - ku - on - my !,neutral
jeśli wasz zdanie inflacja Polska winny PiS dowód elektorat platforma wybitnie wykształcyć mEGA NOWOCZESNY .,neutral
"wandalizmu popierać sieć wiatr zbierać burza . PiS prymitywnie bronić JP II szkodzić pamięć . zamiast solidny historyczny komisja meiem , wandalizm gierka emocj suweren .",negative
DNA pis . . . .,neutral
PiS wspierać mafia VAT blokować rozwiązanie zwalczające grabież VAT . brat komendant Granatnik stworzyć mafia VAT siedzieć .,negative
"od jakiś czas widać , amerykanin mocno przestawić wajcha pracować dobry postrzegać kraj . Robią robota płaszczyzna . Kosztowało trochę - fakt , czas widać , # PiS postawić właściwy koń .",neutral
"to słaby powód , popierać PIS .",negative
"jeszcze jeden : wyjaśnij być , PiS , chwalić obniżka podatek , dzień wolność podatkowy 2022 przypaść 13 czerwiec , 2015 - 11 czerwiec ?",neutral
* * * * * praca pis,neutral
Wyrżneliście las oddaliście kitajcom bezcen . dzisiaj Polak płacić milion tarcica . PiS przystawka człowiek pojęcie gospodarka . Kradniecie kłamieć,negative
Jebać PiS kościół katolicki Jebać JP II,negative
bardzo skomercjalizować produkt . papież idealnie Polska sprzedawać PiS świetnie wykorzystywać . biznes biznes . a TVN dać PiS piękny prezent wykorzystać wybory . głupi wziąć .,neutral
jak PIS przegrać wybory gnida pójść niepoczytalność wodogł,negative
WARS zarabiać PiS wycierać zlodziejski morda sw JP II,negative
"Rodzinom pis poprawiliście sytuacja materialny pewno , godność grosz",positive
"wyciągacie Mentzena sprzed 6ciu rok pięknie ! zatem konfederacja ! ! ! ! PO PiS każdy miesiąc , tydzień , dzień ( ! ) robić wtopa Morawiecki , Niedzielski Tusk każdy kłamstwo nos rosnąć pinokia , mieć by nos Alaska ;)",neutral
