title,rate
bolszewik_leszek miller pis przegrac_wybory oddac_wladza czerwony_pachol uwazac pis taki partia zbrodniczy sowiecki banda pzpr wtylewizja,-1
delegalizowac pis ten polska szkodzic,-1
pis stac sekta katastrofa_smolenski tworza meczennik tanczyc_trumna antoni prowadzic sekta naczelnik zbierac_polityczny zloto,-1
pis poprze ?,-1
chyba troche program wyjsc miec_przyrost urodzenie_spadek dzieki_nieudolnosc pis,-1
pis pzpr suma spoko,1
problem_zboz odbic pis owi czkawka powazny klopot dla niemy znaczenie jacy syjoniscic okradac pis po_lewica konfederacja kazdy_partia 80 syjonist bic scheda,-1
prezes pis jaroslaw_kaczynski przemawiac chojnice wojewodztwo pomorski on wystapienie przerwac mez,-1
2/2 jednak stac najpierw_wygrac pis a wymagac rozwaga zniechecac siebie potencjalny niezadowolony skutek rzadzic pis,-1
wiedza naleza mafia czerpia on kiedy grubsza policzyc minimum 500 miliard_zloty pol_bilion plnoty tyle ukrasc pis,-1
nie ty karmiyc klamstw tvpis pis budowac ue dawac_kasa rozkradniecie dokladac poniesc koszta,-1
tak miec a opozycja program odsunac pis wladza ? xd,-1
pis przegrac ? chyba zyrardowie wtylewizja,-1
nie konfederacja pis tez,-1
jak symetrysc eskalowac temat_wygodny pis ? oto przyklad 1 po grozic_rozlam upadek temat_zazarl wiec,-1
poczytaj ten twoj konfederacja obchodzic_los biedny_chory niepelnosprawny nie wiele powiedziec malo wcale skala lajdactwo malo 3x tyle pis zrobic konfa rzadzic,-1
klu kazdy_spotkanie odsunac pis wladza i siedem_rok od_powstac waszy programu wtylewizja,-1
wspanialy_spotkanie jeleni_gora dziekowac_entuzjazm merytoryczny_uwaga wystep_dziecko zespol_szkola katolicki swiety pankracy jelenia gora wzruszyc lza pis przyszlosctopolski,1
caly pis wielki prima_aprilis,1
naiwnosc panstwie pis,-1
szacunek lesnik wspaniac czlowiek nie pierdolic taniec slawa_wielki polski_slawa pis gierojom_slawa,1
pis zaatakowac_papiez franciszek,1
tylko pis stac koszyk swiateczny,1
to oznaczac_ze jutro frontalny atak pis kaczynski_czele opozycja byc uzywac nar,-1
teraz nowy_standard tylko partia np_taki oskar standartow pis nalkowiec ktory nalezec grant swiat a chciec robic_kariera uczelnia zostac rektor przylebski mogla,-1
obrzydliwy papiez wykorzystac pis utrzymac dlugo program korytoplus wiedza stawka wysoki czlowiek nieudolnosc dbac_swoj rozkradanie no cela_plus czekac,-1
a wiedziec dzialacz pis czerwoni ? wiedziec chyba kryze_piotrowicz ? czy matecki zapomniec dac instrukcja ?,-1
pis szanowac_wszyscy zdradziecki_morda elzbieta_witek bardzo popierdolony moralnie osoba_znac,-1
k piasecki drepczec nozka propagowac faszysta mentzena pis,-1
lewica probowac_udawac kapitalist odebrac_glos konfederatom pis realizowac socjalistyczny program lewicy inflacja_skutek polityka ktory gloszyc partia lewica pis po,-1
nieudacznicy pis zorganizowac_grupa przestepczy wykorzystuc dziecko ?,-1
brudzinski byc zlodziej wiekszosc pis byc pojawiac telefon przyjemnosc kazdy pisowski h ja blokowac,-1
a robak smakowac ? ? ? totalna_zenada najwieksi_przegrac wybory_prezydencki zero_refleksja wam_wystarczac sejm_popychadc byc_onuca pis i_szczekac jestescie_totalny dyplomatol_pro pis_owski robic_rozlam opozycja,-1
pis tyle_wspolny wolnosc krzeslo krzeslo elektryczny,1
gorzej wydac_pieniadz usa wykorzystywac polska finansowac wojna poprzez marionetkowy rzad pis frajer polska ochoczo dokladac swoj,-1
to zupelnie wy pisowski sk ny pis po_zlo,-1
nie chodzic pis dziecko,-1
nie d calowac ! oburzenie senioric rod pzpr zyskac wiarygodnosc demonstracyjnie honorowo brac rezymowy pieniadz lapowka pis chocby przekazac ofiara kaczyzm nie ladnie gryzc reka karmic,-1
jednak chyba witkowy postradac zmysl ! najwieksza bzdura jaki uslyszec_byc przedstawiciel niszczycielski partia pis pistopolexit pistozlodziejstwo,-1
to niebywaly pis poparcie stolica kaszuba pisiurek znosic wszystko czysto_polski slazak kaszub lemk polski zyd bialorusin,-1
jasnosc konfa gorsza pis,-1
w czas inflacja pis wyniesc_50 srednio_kowalski stracic_jakis 20_realny wartosc swoj_pensja w pozbawic swoj babelek okolo 85 tysiac_zloty wiec babelek numer 3 plus inflacja potrwac_rok droganiedzielapis,-1
wszystko_zgadzac pis,-1
ja widze obserwowac rok wiedziec zrobic absolutnie utrzymac_wladza,-1
nikt upokorzyc nauczyciel pis przypomnij maila_dworczyk czas strajk a inflacja_18 czarnka rzucac laskawie 7_8,-1
pis zlodziej,-1
pogarde pis 8_rok rzad okazac srodowisko media_rzadowy szczuly lekarz rezyd,-1
wtylewizja jaki pustaka pis odsunac reszte niemiec przejmic,-1
powinien no widac lubic wkladac rozmowiec usta co powiedziec wyjsc miec_racja xd brakowac tylko nazwac pisowcem wykazywac pis spieprzyc chyba twoj bance to ogladac_tvp oznaczac ogladac,-1
przyglupie mowic kobiet zemrzec pis episkopatologia chciec,-1
koszmar rzad pis nieudacznicy mafia ?,-1
nie_dac zwiesc to odgrywac komedia uzytek idiota pis glosowac i zrobic ten pani chciec_zmusic udzial eksperyment medyczny nie_wolno zapomniec !,-1
kurcze wolnosciowy oskarek ujawniac twitterz dane pozwalac zidentyfikowac ofiara_pedofil matka gnebiony wstawic pol rzad pis nagroda dostac 2 etat panstwowy partyjny tv_republika,-1
a_niedawno zastanawiac byc idiota ogol wierzyc brednie robaka nie_docenic byc intelekt wyborca pis,-1
program po odsunac pis wladza wtylewizja,-1
ktory zamienitszy cytat ? o baltic_pipe ? o murze ? odbierac pan glos nie dokonczyc pan ? na_milosc bog glosuc pis ? o aborcja ? gdzie pasowac morawiecki ?,-1
ja_wiedziec uwazac_ruski mir pojecie dotyczyc mechanizm rzadzic stosowac_rosja praktyka pis konfederacja interes rozny_grupa sluzyc wlasny interes,-1
dobrze wrocic byc miesiac tt inny czytac twoich wpis ! najpierw_wygrac pis potem zobaczyc !,1
pan siemoniak latwo odsunac pis wladza nikt oczekiwac wtylewizja,-1
wtylewizja narracja odsunac pis wladza stac nudny,-1
niech pojechac wieczor godzina_20 30 kat wroclawski stacja orlen to zobaczyc dziennie mlody_czlowiek wyjezdzac_polska,1
pis okradac_polak i zawyza cena_energia,-1
brawo pis !_! !_! !_! ! 1 !_! !_! 11 !_! !,1
zjat krzyknac jebac pis,-1
przeciez bzdura ten program poniesc sromotny porazka nie wstyd pan bredzic ?,-1
przyczyna inflacja zroznicowac wojna aspekt pis sumiec grzeszek sprawa przed wielki niekonsekwencja po jednoczesnie podnosic_stopa procentowy zwiekszac wydatkowac cel socjalny ?,-1
dla_dobro polska,1
no pewno pedofilia pis znajdziecie sojusznik taki skur ysynstwo robic !_! !_! !,-1
nie zgadzac twoj opinia jeat lewak ? trzeba kretyn pogladowy beton problem pis bardzo_lewicowy rzad historia 3 rp krzyz usta kaczynski przeprosic odraz wyrok kosztowac ? wiedziec ?,-1
brawo dzisiaj dobry chciec inny dobry polityk poziom amnezja zaklamanie podobny wysoki reszta jak typ czlowiek dorwia wladza pozamiatac pis przedszkolak,-1
drozyzna potem pis drogobopis,-1
tak dlugo powtarzac klamstwo pis i tylko sam uwierzyliscie to chyba psychoza co,-1
przeciez widac z jestes prowincja z miasto nikt isc pis !,-1
to wina praca zdalny dariusz las obronic las pis !,1
wy chcieliscie robic ale pis zabek wyrwac bedzie jechac konca swiat dzien_dluzej bo byc_by glupi gdyby wykorzystac prawda bron glupia opozycjo,-1
byc dokladnie_odwrotnie mieszkajac warszawa dostac pysk glosny powiedzenie popierac pis nie mowic,-1
juz pasowac ?,-1
w sens mowiic ktos wstydzic_nienawisc ? czyli braun mowic polityk pis wstydzic_nienawisc ?,-1
caly prawda pis hodowac oligarchie jednoczesnie wypedzac narod bieda on nieprzebrany_ilosc gotowka polak droganiedzielapis,-1
oprocz_500 plus_zasluga rzad pis 7_rok zaden polski_rodzina odebrac_dziecko powod_bieda rodzina wtylewizja,-1
prawie dobrze po 16 pis 34 p2050 16 lewica 16 psl 8 konfederacja 4 99,1
biedabopis_brac nic to dzialanie_rzad czlowiek_powiazanych z,-1
a panienka podac jskis przyklad taki postepowanie pis jaki panieneczka napisa,-1
i dawac podwyzka pracownik pis drozyzna,-1
minela20_caly iii_rp budowac klamstwo polak_ufac polityka zmienic_2015 pis wygrac zaczac realizowac swoj program wprowadzic_program wsparcie_rodzina senior obnizyc_podatek dajemy slowo dotrzymuwac,-1
nigdy myslec_byc ze_doczekac chwila_tomusi sie pis po_pomylic tomus_se powiedziec dzis_prima aprilis napisze ze wygrac pis niech cieszyc chwila lecz kumac biedny lis iz pewnik dowod tweet przyjsc pazdziernik pis,-1
prosze czytac_zrozumienie pan rafal sugerowac wniosek podstawa wykres sformulowac decydent polityk mowa po pis jeslibym moc pan doradzic prosic prosty zapytac kobieta chciec miec dziecko to prosty,-1
janusz to nakrasc grupa pis przebic nic i stawac symetrysta jak um sumienie walka to prosic dowod zarzut proces sek to ze szukac pies gonczy nic ziobro dowod przy_taki aparat rzucic pis czyscic zastanawiajacy ?,-1
wstyd glos zabierac jaka nagonka degenerat ? trzy proba samobojcz chlopiec ? czy rozumiec znaczyc ? gdzie matka ? w wasz oboz szczuc pis obrzydliwy klamstwo_powielac myslicie narod glupi zenujacy elektorat,-1
pis glosowac,-1
nie_zwalniac tempo okradac_polak,-1
rdzen pis sikac wypisywac glupot ?,-1
nie odpuszczac,-1
robic_polityka smierc katastrofie_smolenski a_niby obrona_jpii przed_kto pis bron ? judasze,-1
przeciez 500_plus ewka kopacz miec szuflada wygrana pis przeszkodzic,-1
rodzina pis mowic_glosno dziekowac,1
dlaczego pis atakowac_papiez franciszek ? ? ?,-1
pis czarny gorszy,-1
ja naprawde_ostatni kadzic_rzad pis red_marcin wolski_w tyle_wizja tvp_info 1_04 2023_rok,-1
dzis rodzic_dziecko stac papryka pomidor,1
uwazac pis utrzymac 3 ciej kadencja odpowiedni wiekszosc rownoznaczny spoleczny mandat dokonczec rozpierducha stalinowski sad bez ogladac czyjs foch kara,-1
pieniadz rozdawnictwo pis zostawac_kraj pieniadz rozdawnictwo vat po wyjezdzac_kraj roznica wtylewizja,-1
twierdzil kiedys wybory zamierzac wejsc rzad_koalicyjny ko_/ pochyb zmienic zamiar aplikowac pis iedlaczego,-1
imo pis gleboko siegac kieszen suweren suweren podatny_manipulacja myslec nieustannie to zwiazac koniec koniec lykac populizmy pelikan cegla,-1
dobrze witac otwarty ramie wpusccie ktos dzialacz pis zobaczyc,1
le_szczyna ekonomistka politolozek panstwo pis nie pieniedzy byc zadluzone a t otalnie u lomny s klerotyczny k retyn wszyski dac wiecy kasa,-1
co inny pis pytanie czytac kartka wczesnie wreczone wybrac osoba mati mowic rano dzien_dobry klamiesz !,-1
tylko patrzec powiedziec pis ukrasc pomysl,1
dla polityczny_korzysc sklocilista_polak celowo_sztucznie podsycacie_ten nienawisc stworzyliscie machina hejtu poczynac tvp hejter konczyc wy polityka pis jestescie zle zdegenerowac komunista niszczycie wlasny_narod,-1
c d orka justyna_dobrosz oracz pis im smiecie dumny_swoj moralny upadek kanalia levelmaster,1
zapomniales jeden pis rozdawac wszyscy babciowy dodatek kierowac obowiazek korzystac a dodatkowo zwracac posluchac madrzejszy ty czas warto,1
nie moc_patrzec pan pis drozyzna 500_plus 200plus,-1
witek klamac pis partia zlodzieji krentaczy niszczyc_polska swoj zlodziejstwo,-1
wiele kobieta wyrok zdecydowac rzad pis najgorszy moment rodzicielstwo nikt marzyc przymus ciaza dziecko narzad i_tym podobne,-1
minela20_halo lewiczanko pis wywolac_awantura ? chciec_azeby czerwoni_odczepic n,-1
niemiec tusk_gotowy zamazac waga 2 2 kilogram gw aaron szechter naskarzyc pis pis pis,-1
popijanych piwo nawarzony pis,-1
mamusia_miec wyjebac_dwukrotny proba_samobojstwo dziecko_lezec pijany_latac ulica_drzec ryj_jebac pis tymczasem dzieciak 3 razem udac,-1
za duzy konkurencja pis mafia,-1
taki pan smieszny zarost robic ? ? ? prezes_psl atakowac pis kazdy_dzien byc_oszukiwac,-1
pedofil ukarac siedziec_wiezienie ! matka umiescic bo nie zamiotla pod dywan ale pis wyc pedofil_niewinny ! namiary podac duklanowski tvpinfo 29 12 borys protestowac_przeciwko 30 12 matecki dbac szeroki zasieeg prawda dac zaszczekac hiena !,-1
jutro swieto mafia pis,-1
czlowiek_maj pensja_emerytura renta kwota 20tys zl zyja swoj sila przezyc 1_1 a taki bogaty mysla osoba tak po pis nic_dodac ujac a zra wsiekle wilki dla polityka_isc,-1
beton pis dac przekonac on ruski omamieni telewizja wierzyc swoj dziecko_wnuk ale zmobilizowac ten wybory chodzic pis odejsc to jak wynikac mejli dworczyk zorganizowac_grupa manipulator ciagnyc kasa,-1
platforma sam szambo pis,-1
pis ludzimi przejmywac ograniczyl wola wprowadzac_przepis zgodny_konstytucja on dbac stolek a_niby dajec potem 2_raz zabieracie drogi towar inflacja wy,-1
pis drozyzna,-1
pis pretensja_bolszewicki metoda kumoterstwo_pisem,-1
plakac rzygac rownoczesnie widziec spaczc pokolenie pis oportunista,-1
pokazcie objazd przepraszac poza klakier pis wpuszczacie normalny_czlowiek banda_nieudaczniek klamca gamon,-1
to zasluga pani_elzbieta witek pis to jedyny konkretny_osoba pis u,1
na isc 500_plus no demografia dzieki pis skurczyc bardzo czas_ii wojna_swiatowy,-1
a woda tradycyjnie ?,-1
pani wszedzie_widziec tusk po to pis nie zauwazac pani jedziecie dol ?,-1
u musieliby rozbic pis,-1
a wiedziec fajo polit pis nastapic zwrot ? a wtedy putin napasc_ukraina chociaz wowczas milion_tona wegiel jechac rosja polska nawet pisowski_media glosic przyjazn_putin ale kto_obchodzic za przyjazn_putin ban wyleczony ?,-1
nie jeden polaczenie autobusowy grodzisk wielkopolski koscian kamieniec maksymilianowo pis,-1
wlasciwie to mam w dupie kto ja lupie jebac pis po konfirmacja,-1
oszustw i polowan na czarownice to musi uczynic ja najbardziej uczciwym i honorowym czlowiekiem na calym swiecie nikt w_historii nigdy nie przeszedl przez taka kontrole jak ja uczyn ameryke znowu wielka ! trump po pis tusk kaczynski,1
to wreszcie kuwa zdecydujcie bandytow zbrodniarz dobry stalin_hitler roosevelt ? ? sku syna som fajniejsze pis ko ?,-1
nie zaden opozycja 8_rok zachowywac dziecko_piaskownica zabrac zabawka niech pis wygrac_wybory pierdolnie koniec chodzic smial chciec chwila wskoczyc ogien jark,-1
ty witcher byc codziennie walczyc potwor ! nie miec obawiac pis glosowac byc reszte isc miecz zalatwic !,1
no_tak pan racja wszak wojna_ukrainie zyc rzeczywistosc postcovidowy tusk racja rzad zapewnic chleb ponizej 30_zloty energia_paliwo cukier wegiel pis zlo szanowac_polak ? donald 4_rok przespac polska,-1
niektory pis praca brat zabili buta glupota dwa kaczynski chory wladza gnida mordercza blad cel,-1
hahaha pis swinstwo robic w europa ukladac poplecznik putin polska patologiczny kadra sejm mieliby miec problem konfederacja ?,-1
wielkie zniwa pis ukrasc_polska sam fakt dokument wypowiedz duzy ocena kazdy czytelnik wyciag,1
kuzwa jarzabek komediowy postac a najnormalniejszy pis_owski klakier jprdl,1
widzac ogrom oszustwo pis zastanawiac moj_zycie udac pozbyc przestepca,-1
dodac_nalezec rzad pis zafundowac inflacja caly_swiat ten stado_baran glosujyc uw,-1
jeszcze polska partia duzy skala stosowac zorganizowac propaganda manipulacja to pis przekroczyc ten granica faryzeusze chciec przywlaszczyc jpii narzad polityczny ale przyslonic drozyzny ktory zgotowac droganiedzielapis,-1
to wasz czas polska panstwo_teoretyczny ch_d kamien_kupa rzad pis gwarantowac polakom bezpieczenstwo kazdy_wzglad polak zaufanie rzad pis,-1
2022_rok 100 mld zl ukrainec polak ochlap program_500 plus 40mld zloty czesc 40mld ukrainec pis,-1
rozwina pedofil oko pedofilia_obywatelski niewinny_matka wiedziec sklonnoscia dziecko_powierzyc potem zlecenie partia kryc niewinny_borys pierwszy podac_namiar dziecko_niewinny pis matecki_winien !_! ! tu potrzeba minimum rozum,-1
czyzby niemiec_rozpetac ii_wojna swiatowy potem zalozyc unia_europejski problem myslec wlochy rozpoczac start una_europejski wlochy glowny zalozyciel a klops pis zwalac niemiec nonsens drogobopis,-1
nie normalny_kraj w_ministerstwo sprawiedliwosc_szczowac studentka_uw obrona aparatczyk wladza pis student uw miec_nadzieja ze reszcie normalnie,-1
o to metny tlumaczenie mentzena doprowadzic to siec stal mega mem a niedlugo zostac przezuty wypluta pis kukiz pozyteczny_idiota mejza,-1
morawiecki platny troll rosja ? bo pytac chyba polska ksiezyc ? ja kto pytac klnie pis,-1
jedno_pewny jesienny_wybory reka premier kowalczyk rolnik pis wybory wygrac sytuacja zerojedynkowy odradzac jakikolwiek ryzyko tragedia,-1
tomus zachowac dobry zdrowie wyl iii_kadencja pis ?,-1
cos dodac lobby szczecinski rzad pis wac stol ogromny koszt tymczasem port zewnetrzny budowac gdyni 4 miliard za calosc ! poglebieniem kurwa marnotrawstwo,-1
dokladnie zly ganic dobry_chwalic platforme dupa pis odwalac pytanie,-1
platforma rzadzic_8 rok pis dawac_pieniadz okradac_podatnik przeznaczac pieniadz program kupiec elektorat dawac nic ruszam mozgownica pojecie powiazac byc po,-1
efektem ofensywatuski material_kampania wyborczy pis,-1
malo ogladac_tv czas ogarnac zly granic dobry_chwalic kopyto pis zly c uj wg porownuc po obecny roznica kosmiczny plus obecny znaczyc wpadek ostroleka,-1
cal machina reportaz poprzec miesiac badanie analiza dokument wywiade swiadk ofiara temat grzec ty chciec_wykorzystac siebie politycznie pis jedyny zarzucec prawda nie tak_twierdzic glebszych badanie,-1
pis ogromny desperacja myslec przekonac_siebie ten krytykowac zadluzac polska oddawac wszystko darmo ukrainie nagle morawiecki zaczynac mowic pomagac glowa sprzedajemy ukrainiec sondaze musiec fatalny,-1
oczywiscie ze wygra !_! ! pis jest najlepsza_partia dla_polakow !_! !,1
to pis podzielic polska polak pisowski_doodbytniczyc czopek_powielac myslenie polska pisowski cwok a otrzezwiec,-1
to duzy_sukces pis najpierw drzec papa opozycja ekspert pupa panstwo stac potem brac_500 plus patologia za szkoda pis drugi kadencja pogubic za covidka ukrow przepasc ja mowia glos po,-1
a mechanizm dostac byc chlop morawiecki pis ?,-1
papiez_polak nalezac pis reka_precz jp_ii,-1
no tusk obiecywac na_przyklad 3x15 mozliwosc realizacja obietnica pis rozprdll 225mld_zloty program miec zwiekszyc_dzietnosc okazac fiasek ale nagonka isc znac_pamiec 100 swoj projekt_ustawa 2019_rok taki,-1
wspaniale tanio byc tylko pis !,1
bezpartyjny silbert kandydowal pierwszy komitet po pis dojsc_wladza zaczac lizac dupe pis doucz tumac zreszta ty tez zaczynac byc po,-1
mozna pospiewac chwale post konczyc pojesc chciec pan pis znawca danie wykwintny zab niezbyt drogi polecic ? droganiedzielapis,1
tak klamac moskwa droganiedzielapis,-1
generalnie pis rozumiec ? bo zrobic ale rzecz przekreslic wlazenie d ukr lazenie kleczki bruksela niedzielski morawiecki i_tak dalej,-1
sredniowiecze_rozkrecic czlowiek potrafic_bawic pieniadz taki sila rzad pis polska cofnac sredniowiecze drogobopis,-1
przed_chwila pis poprawic wynik 100tys glos polonia wyrzucic smietnik skuteczny program_wyborczy,-1
tvn zaatakowac_jpii tvn_owi sa rzad pis reka sam pisowcom,-1
dlaczego pis miec taki wiedza moc pomylic zaglosowac kobieta cecha doprowadzic stanowisko tusk nieodpowiedziac,-1
pis poziom_absurd dawno przeskoczyc prl,-1
miec_racja marszalek dworek autoportret dwa pan wiadomo potoczylaby historia polska chociaz 30_rok zmarnowac byc wybierac 2015r pis,-1
